Gene stable ID,Gene name,Mouse gene name,Mouse gene stable ID,Mouse homology type,"Mouse orthology confidence [0 low, 1 high]",Mouse Gene-order conservation score
ENSG00000197355,UAP1L1,Uap1l1,ENSMUSG00000026956,ortholog_one2one,1,50
ENSG00000280750,,,,,,
ENSG00000237293,,,,,,
ENSG00000280613,NDUFA6-DT,,,,,
ENSG00000232548,LINC01809,,,,,
ENSG00000281409,,,,,,
ENSG00000280732,,,,,,
ENSG00000274811,CLPTM1L,,,,,
ENSG00000275145,FRG1,,,,,
ENSG00000075223,SEMA3C,Sema3c,ENSMUSG00000028780,ortholog_one2one,1,75
ENSG00000196085,SMIM7P1,,,,,
ENSG00000271452,,,,,,
ENSG00000281015,LINC01596,,,,,
ENSG00000277908,RNU1-51P,,,,,
ENSG00000273194,OLA1P1,,,,,
ENSG00000275999,,,,,,
ENSG00000277584,,,,,,
ENSG00000272532,CYP2D6,,,,,
ENSG00000115239,ASB3,Asb3,ENSMUSG00000020305,ortholog_one2one,1,0
ENSG00000281417,,,,,,
ENSG00000272000,,,,,,
ENSG00000281736,LINC01511,,,,,
ENSG00000280821,,,,,,
ENSG00000276996,SLC6A3,,,,,
ENSG00000253239,IGLVI-70,,,,,
ENSG00000211637,IGLV4-69,,,,,
ENSG00000254355,IGLVI-68,,,,,
ENSG00000278657,,,,,,
ENSG00000268996,MAN1B1-DT,,,,,
ENSG00000249333,,,,,,
ENSG00000261793,,,,,,
ENSG00000211642,IGLV10-54,,,,,
ENSG00000185863,TMEM210,Tmem210,ENSMUSG00000026963,ortholog_one2one,1,100
ENSG00000253794,IGLV10-67,,,,,
ENSG00000228161,,,,,,
ENSG00000253874,IGLVIV-66-1,,,,,
ENSG00000254075,IGLVV-66,,,,,
ENSG00000254161,IGLVIV-65,,,,,
ENSG00000253242,IGLVIV-64,,,,,
ENSG00000253752,IGLVI-63,,,,,
ENSG00000253823,IGLV1-62,,,,,
ENSG00000275361,,,,,,
ENSG00000211638,IGLV8-61,,,,,
ENSG00000176248,ANAPC2,Anapc2,ENSMUSG00000026965,ortholog_one2one,1,100
ENSG00000241198,RN7SL191P,,,,,
ENSG00000225741,,,,,,
ENSG00000253607,,,,,,
ENSG00000263366,ABHD17AP5,,,,,
ENSG00000269405,NXF2,Nxf2,ENSMUSG00000009941,ortholog_many2many,0,0
ENSG00000269405,NXF2,Nxf7,ENSMUSG00000031410,ortholog_many2many,1,25
ENSG00000236118,,,,,,
ENSG00000233720,,,,,,
ENSG00000211639,IGLV4-60,,,,,
ENSG00000227710,,,,,,
ENSG00000224465,SOCS2P2,,,,,
ENSG00000066855,MTFR1,Mtfr1,ENSMUSG00000027601,ortholog_one2one,1,100
ENSG00000254308,IGLVIV-59,,,,,
ENSG00000253637,IGLVV-58,,,,,
ENSG00000236323,BMP6P1,,,,,
ENSG00000211640,IGLV6-57,,,,,
ENSG00000075429,CACNG5,Cacng5,ENSMUSG00000040373,ortholog_one2one,1,100
ENSG00000253126,IGLVI-56,,,,,
ENSG00000211641,IGLV11-55,,,,,
ENSG00000253935,IGLVIV-53,,,,,
ENSG00000103496,STX4,Stx4a,ENSMUSG00000030805,ortholog_one2one,1,100
ENSG00000228050,TOP3BP1,,,,,
ENSG00000234726,,,,,,
ENSG00000169575,VPREB1,Vpreb1a,ENSMUSG00000059305,ortholog_one2many,0,50
ENSG00000169575,VPREB1,Vpreb1b,ENSMUSG00000059280,ortholog_one2many,1,0
ENSG00000279278,,,,,,
ENSG00000274422,,,,,,
ENSG00000234630,,,,,,
ENSG00000286129,,,,,,
ENSG00000227945,PTPRK-AS1,,,,,
ENSG00000011052,NME1-NME2,,,,,
ENSG00000272779,BMS1P20,,,,,
ENSG00000217783,LDHAL6FP,,,,,
ENSG00000211643,IGLV5-52,,,,,
ENSG00000216444,RAET1M,,,,,
ENSG00000229600,,,,,,
ENSG00000229722,,,,,,
ENSG00000211644,IGLV1-51,,,,,
ENSG00000218499,,,,,,
ENSG00000111816,FRK,Frk,ENSMUSG00000019779,ortholog_one2one,1,75
ENSG00000211645,IGLV1-50,,,,,
ENSG00000225724,ASH2LP3,,,,,
ENSG00000223350,IGLV9-49,Iglv3,ENSMUSG00000076939,ortholog_one2one,1,0
ENSG00000273746,,,,,,
ENSG00000232515,,,,,,
ENSG00000231590,,,,,,
ENSG00000211647,IGLV5-48,,,,,
ENSG00000158164,TMSB15A,,,,,
ENSG00000211648,IGLV1-47,,,,,
ENSG00000281609,,,,,,
ENSG00000223027,,,,,,
ENSG00000281036,,,,,,
ENSG00000237428,ASH2LP2,,,,,
ENSG00000276134,RN7SKP117,,,,,
ENSG00000206605,RNU6-946P,,,,,
ENSG00000211649,IGLV7-46,,,,,
ENSG00000199855,RNU6-490P,Gm23970,ENSMUSG00000118880,ortholog_one2many,0,
ENSG00000199855,RNU6-490P,Gm23627,ENSMUSG00000118811,ortholog_one2many,0,
ENSG00000199855,RNU6-490P,Gm26071,ENSMUSG00000119582,ortholog_one2many,0,
ENSG00000232603,,,,,,
ENSG00000219867,,,,,,
ENSG00000211650,IGLV5-45,,,,,
ENSG00000287820,,,,,,
ENSG00000120539,MASTL,Mastl,ENSMUSG00000026779,ortholog_one2one,1,25
ENSG00000176101,SSNA1,Ssna1,ENSMUSG00000026966,ortholog_one2one,1,100
ENSG00000279810,,,,,,
ENSG00000146469,VIP,Vip,ENSMUSG00000019772,ortholog_one2one,1,100
ENSG00000211651,IGLV1-44,,,,,
ENSG00000275481,,,,,,
ENSG00000271005,CTHRC1P1,,,,,
ENSG00000257746,,,,,,
ENSG00000211652,IGLV7-43,,,,,
ENSG00000102010,BMX,Bmx,ENSMUSG00000031377,ortholog_one2one,1,100
ENSG00000254175,IGLVI-42,,,,,
ENSG00000254073,IGLVVII-41-1,,,,,
ENSG00000253818,IGLV1-41,,,,,
ENSG00000211653,IGLV1-40,,,,,
ENSG00000224144,ASH2LP1,,,,,
ENSG00000253889,IGLVI-38,,,,,
ENSG00000211654,IGLV5-37,,,,,
ENSG00000176058,TPRN,Tprn,ENSMUSG00000048707,ortholog_one2one,1,100
ENSG00000211655,IGLV1-36,,,,,
ENSG00000230821,,,,,,
ENSG00000111581,NUP107,Nup107,ENSMUSG00000052798,ortholog_one2one,1,100
ENSG00000253631,IGLV7-35,,,,,
ENSG00000226595,,,,,,
ENSG00000187860,CCDC157,Ccdc157,ENSMUSG00000051427,ortholog_one2one,1,100
ENSG00000230205,,,,,,
ENSG00000213130,EEF1DP5,,,,,
ENSG00000220733,MTND3P20,,,,,
ENSG00000187713,TMEM203,Tmem203,ENSMUSG00000078201,ortholog_one2one,1,100
ENSG00000288162,,,,,,
ENSG00000220557,HMGB1P13,,,,,
ENSG00000233198,RNF224,Rnf224,ENSMUSG00000089953,ortholog_one2one,1,100
ENSG00000265664,,,,,,
ENSG00000271239,,,,,,
ENSG00000254798,TFAMP2,,,,,
ENSG00000198569,SLC34A3,Slc34a3,ENSMUSG00000006469,ortholog_one2one,1,100
ENSG00000231368,RPSAP40,,,,,
ENSG00000255065,,,,,,
ENSG00000154229,PRKCA,Prkca,ENSMUSG00000050965,ortholog_one2one,1,100
ENSG00000216710,COX6A1P3,,,,,
ENSG00000198719,DLL1,Dll1,ENSMUSG00000014773,ortholog_one2one,1,100
ENSG00000146802,TMEM168,Tmem168,ENSMUSG00000029569,ortholog_one2one,1,50
ENSG00000292167,PRDM9,,,,,
ENSG00000281013,NDUFA6,,,,,
ENSG00000281750,,,,,,
ENSG00000292168,,,,,,
ENSG00000280714,OLA1P1,,,,,
ENSG00000280705,,,,,,
ENSG00000280978,CEP72-DT,,,,,
ENSG00000281908,,,,,,
ENSG00000280666,,,,,,
ENSG00000281757,,,,,,
ENSG00000280688,CEP72,,,,,
ENSG00000166682,TMPRSS5,Tmprss5,ENSMUSG00000032268,ortholog_one2one,1,100
ENSG00000281861,SLC9A3,,,,,
ENSG00000281004,CYP2D8P,,,,,
ENSG00000259358,DEPDC1P1,,,,,
ENSG00000277500,,,,,,
ENSG00000206849,,Gm55974,ENSMUSG00002076811,ortholog_many2many,0,
ENSG00000206849,,Gm56076,ENSMUSG00002074951,ortholog_many2many,0,
ENSG00000177989,CIMAP1B,Odf3b,ENSMUSG00000047394,ortholog_one2one,1,100
ENSG00000231143,,,,,,
ENSG00000186231,KLHL32,Klhl32,ENSMUSG00000040387,ortholog_one2one,1,100
ENSG00000175344,CHRNA7,Chrna7,ENSMUSG00000030525,ortholog_one2many,1,50
ENSG00000252639,RNU2-24P,,,,,
ENSG00000251839,RNU7-12P,,,,,
ENSG00000262412,,,,,,
ENSG00000234965,SHISA8,Shisa8,ENSMUSG00000096883,ortholog_one2one,1,100
ENSG00000230507,RPL7AP8,,,,,
ENSG00000272631,,,,,,
ENSG00000251680,,,,,,
ENSG00000172967,XKR3,,,,,
ENSG00000270874,RPAP2P1,,,,,
ENSG00000188229,TUBB4B,Tubb4b,ENSMUSG00000036752,ortholog_one2one,1,100
ENSG00000107890,ANKRD26,,,,,
ENSG00000064652,SNX24,Snx24,ENSMUSG00000024535,ortholog_one2one,1,100
ENSG00000226770,LINC03012,,,,,
ENSG00000214342,ATP5PBP2,,,,,
ENSG00000100221,JOSD1,Josd1,ENSMUSG00000022426,ortholog_one2one,1,100
ENSG00000255000,,,,,,
ENSG00000232445,EMSLR,,,,,
ENSG00000224695,MTND6P7,,,,,
ENSG00000287332,,,,,,
ENSG00000253372,,,,,,
ENSG00000224071,DNMT3AP1,,,,,
ENSG00000135269,TES,Tes,ENSMUSG00000029552,ortholog_one2many,1,100
ENSG00000135269,TES,Tesl1,ENSMUSG00000068113,ortholog_one2many,0,0
ENSG00000250563,KNOP1P5,,,,,
ENSG00000116016,EPAS1,Epas1,ENSMUSG00000024140,ortholog_one2one,1,100
ENSG00000253541,SEPTIN10P1,,,,,
ENSG00000263680,,,,,,
ENSG00000188163,CIMIP2A,Fam166a,ENSMUSG00000026969,ortholog_one2one,1,100
ENSG00000285602,,,,,,
ENSG00000266501,ATG12P1,,,,,
ENSG00000253668,,,,,,
ENSG00000267452,LINC02073,,,,,
ENSG00000253841,,,,,,
ENSG00000225833,ACE2-DT,,,,,
ENSG00000287677,,,,,,
ENSG00000237539,,,,,,
ENSG00000283963,,,,,,
ENSG00000292412,,,,,,
ENSG00000200620,,Gm54983,ENSMUSG00002075355,ortholog_one2one,0,
ENSG00000292413,,,,,,
ENSG00000284036,,,,,,
ENSG00000281371,INE2,,,,,
ENSG00000292414,,,,,,
ENSG00000283989,,,,,,
ENSG00000292415,,,,,,
ENSG00000284287,,,,,,
ENSG00000284434,,,,,,
ENSG00000284230,,,,,,
ENSG00000292416,,,,,,
ENSG00000284151,,,,,,
ENSG00000182287,AP1S2,Ap1s2,ENSMUSG00000031367,ortholog_one2one,1,100
ENSG00000284072,,,,,,
ENSG00000283730,,,,,,
ENSG00000283517,,,,,,
ENSG00000231749,ABCA9-AS1,,,,,
ENSG00000275549,STPG3-AS1,,,,,
ENSG00000164796,CSMD3,Csmd3,ENSMUSG00000022311,ortholog_one2one,1,100
ENSG00000188986,NELFB,Nelfb,ENSMUSG00000013465,ortholog_one2one,1,100
ENSG00000240995,,,,,,
ENSG00000233157,,,,,,
ENSG00000180150,HMGN2P9,,,,,
ENSG00000267250,,,,,,
ENSG00000261251,EFCAB6-DT,,,,,
ENSG00000130540,SULT4A1,Sult4a1,ENSMUSG00000018865,ortholog_one2one,1,100
ENSG00000207287,RNU6-1274P,,,,,
ENSG00000236552,RPL13AP5,,,,,
ENSG00000207976,MIR607,,,,,
ENSG00000232875,HMGN2P35,,,,,
ENSG00000198113,TOR4A,Tor4a,ENSMUSG00000059555,ortholog_one2one,1,100
ENSG00000270259,,,,,,
ENSG00000187122,SLIT1,Slit1,ENSMUSG00000025020,ortholog_one2one,1,100
ENSG00000260996,,,,,,
ENSG00000288234,,,,,,
ENSG00000198435,NRARP,Nrarp,ENSMUSG00000078202,ortholog_one2one,1,100
ENSG00000141198,TOM1L1,Tom1l1,ENSMUSG00000020541,ortholog_one2one,1,100
ENSG00000120156,TEK,Tek,ENSMUSG00000006386,ortholog_one2one,1,75
ENSG00000275151,,,,,,
ENSG00000279969,,,,,,
ENSG00000274882,LINC02109,,,,,
ENSG00000281198,,,,,,
ENSG00000276413,,,,,,
ENSG00000286553,,,,,,
ENSG00000277995,,,,,,
ENSG00000217648,PARLP2,,,,,
ENSG00000235815,,,,,,
ENSG00000292403,,,,,,
ENSG00000218631,,,,,,
ENSG00000282979,,,,,,
ENSG00000282874,,,,,,
ENSG00000282919,OLA1P1,,,,,
ENSG00000083123,BCKDHB,Bckdhb,ENSMUSG00000032263,ortholog_one2one,1,100
ENSG00000282966,CYP2D6,,,,,
ENSG00000283006,,,,,,
ENSG00000282926,CYP2D8P,,,,,
ENSG00000283008,CYP2D7,,,,,
ENSG00000234304,SGO1P2,,,,,
ENSG00000205596,,,,,,
ENSG00000223550,SNRPBP1,,,,,
ENSG00000287011,,,,,,
ENSG00000135631,RAB11FIP5,Rab11fip5,ENSMUSG00000051343,ortholog_one2one,1,100
ENSG00000232032,,,,,,
ENSG00000182111,ZNF716,,,,,
ENSG00000230789,ARHGAP26-IT1,,,,,
ENSG00000251387,,,,,,
ENSG00000249829,,,,,,
ENSG00000233607,LINC01392,,,,,
ENSG00000260911,,,,,,
ENSG00000232748,,,,,,
ENSG00000251066,,,,,,
ENSG00000149488,TMC2,Tmc2,ENSMUSG00000060332,ortholog_one2one,1,100
ENSG00000249380,,,,,,
ENSG00000279118,,,,,,
ENSG00000167394,ZNF668,Zfp668,ENSMUSG00000049728,ortholog_one2one,1,100
ENSG00000135241,PNPLA8,Pnpla8,ENSMUSG00000036257,ortholog_one2one,1,75
ENSG00000250347,,,,,,
ENSG00000272239,,,,,,
ENSG00000249607,TRPC6P9,,,,,
ENSG00000215325,ASS1P10,,,,,
ENSG00000249363,TRPC6P2,,,,,
ENSG00000223652,PRDM6-AS1,,,,,
ENSG00000100341,PNPLA5,Pnpla5,ENSMUSG00000018868,ortholog_one2one,1,100
ENSG00000173930,SLCO4C1,Slco4c1,ENSMUSG00000040693,ortholog_one2one,1,75
ENSG00000177732,SOX12,Sox12,ENSMUSG00000051817,ortholog_one2one,1,100
ENSG00000170373,CST1,,,,,
ENSG00000101441,CST4,,,,,
ENSG00000287026,,,,,,
ENSG00000230975,,,,,,
ENSG00000200566,RNU5F-7P,,,,,
ENSG00000226536,SETP15,,,,,
ENSG00000285755,,,,,,
ENSG00000169188,APEX2,Apex2,ENSMUSG00000025269,ortholog_one2one,1,75
ENSG00000275419,,,,,,
ENSG00000278697,,,,,,
ENSG00000220370,,,,,,
ENSG00000088854,DNAAF9,Dnaaf9,ENSMUSG00000027309,ortholog_one2one,1,100
ENSG00000282623,,,,,,
ENSG00000227660,UST-AS1,,,,,
ENSG00000277783,,,,,,
ENSG00000100345,MYH9,Myh9,ENSMUSG00000022443,ortholog_one2one,1,100
ENSG00000273605,,,,,,
ENSG00000286452,,,,,,
ENSG00000273741,,,,,,
ENSG00000220730,H3P27,,,,,
ENSG00000280665,,,,,,
ENSG00000261124,,,,,,
ENSG00000112706,IMPG1,Impg1,ENSMUSG00000032343,ortholog_one2one,1,100
ENSG00000167395,ZNF646,Zfp646,ENSMUSG00000049739,ortholog_one2one,1,100
ENSG00000251135,,,,,,
ENSG00000251293,,,,,,
ENSG00000113532,ST8SIA4,St8sia4,ENSMUSG00000040710,ortholog_one2one,1,50
ENSG00000075340,ADD2,Add2,ENSMUSG00000030000,ortholog_one2one,1,75
ENSG00000255439,,,,,,
ENSG00000158578,ALAS2,Alas2,ENSMUSG00000025270,ortholog_one2one,1,75
ENSG00000167397,VKORC1,Vkorc1,ENSMUSG00000096145,ortholog_one2one,1,100
ENSG00000249774,,,,,,
ENSG00000288008,,,,,,
ENSG00000250402,,,,,,
ENSG00000134970,TMED7,Tmed7,ENSMUSG00000033184,ortholog_one2one,1,100
ENSG00000292169,ABT1,,,,,
ENSG00000292170,BTN2A1,,,,,
ENSG00000186367,MINAR2,Minar2,ENSMUSG00000050875,ortholog_one2one,1,75
ENSG00000292171,,,,,,
ENSG00000292172,BTN1A1P1,,,,,
ENSG00000292173,RNU6-502P,,,,,
ENSG00000239528,RPS14P8,,,,,
ENSG00000292174,HCG11,,,,,
ENSG00000251648,,,,,,
ENSG00000292175,HMGN4,,,,,
ENSG00000292176,,,,,,
ENSG00000225147,RPS12P10,,,,,
ENSG00000292177,BTN1A1,,,,,
ENSG00000249803,,,,,,
ENSG00000292178,,,,,,
ENSG00000167780,SOAT2,Soat2,ENSMUSG00000023045,ortholog_one2one,1,100
ENSG00000286503,,,,,,
ENSG00000279130,,,,,,
ENSG00000249582,RPL7L1P4,,,,,
ENSG00000205302,SNX2,Snx2,ENSMUSG00000034484,ortholog_one2one,1,100
ENSG00000280160,,,,,,
ENSG00000103507,BCKDK,Bckdk,ENSMUSG00000030802,ortholog_one2one,1,100
ENSG00000124257,NEURL2,Neurl2,ENSMUSG00000039873,ortholog_one2one,1,100
ENSG00000292105,MTND1P29,,,,,
ENSG00000292106,MTND2P22,,,,,
ENSG00000292107,MTCO1P7,,,,,
ENSG00000292108,MTCO2P7,,,,,
ENSG00000089048,ESF1,Esf1,ENSMUSG00000045624,ortholog_one2one,1,100
ENSG00000292109,MTATP6P7,,,,,
ENSG00000292110,MTCO3P7,,,,,
ENSG00000227723,,,,,,
ENSG00000292111,MED15P5,,,,,
ENSG00000292112,MTND3P15,,,,,
ENSG00000287473,,,,,,
ENSG00000292113,RPL19P4,,,,,
ENSG00000292114,TEKT4P3,,,,,
ENSG00000215878,MARCKSL1P2,,,,,
ENSG00000292115,MTND6P8,,,,,
ENSG00000287526,,,,,,
ENSG00000292116,MTCYBP8,,,,,
ENSG00000292117,MTND5P29,,,,,
ENSG00000272209,,,,,,
ENSG00000266977,,,,,,
ENSG00000292118,CCDC74B,,,,,
ENSG00000234777,LINC02529,,,,,
ENSG00000268589,,,,,,
ENSG00000267240,,,,,,
ENSG00000267692,TAF9P3,,,,,
ENSG00000268222,EEF1A1P7,,,,,
ENSG00000268243,RPS29P30,,,,,
ENSG00000286438,,,,,,
ENSG00000241316,SUCLG2-DT,,,,,
ENSG00000220237,RPS24P12,,,,,
ENSG00000142279,WTIP,Wtip,ENSMUSG00000036459,ortholog_one2one,1,100
ENSG00000218428,NIP7P3,,,,,
ENSG00000292119,MZT2B,,,,,
ENSG00000112031,MTRF1L,Mtrf1l,ENSMUSG00000019774,ortholog_one2one,1,100
ENSG00000292120,TUBA3E,,,,,
ENSG00000292121,,,,,,
ENSG00000292122,RHOQP3,,,,,
ENSG00000292124,KLF2P1,,,,,
ENSG00000292125,CYP4F27P,,,,,
ENSG00000292126,,,,,,
ENSG00000292127,POTEF-AS1,,,,,
ENSG00000292128,RNU6-1049P,,,,,
ENSG00000292129,,,,,,
ENSG00000292130,SMPD4,,,,,
ENSG00000228948,SLC25A6P5,,,,,
ENSG00000242829,RPS26P21,,,,,
ENSG00000280737,LINC02549,,,,,
ENSG00000240895,,,,,,
ENSG00000243081,,,,,,
ENSG00000225002,,,,,,
ENSG00000110675,ELMOD1,Elmod1,ENSMUSG00000041986,ortholog_one2one,1,50
ENSG00000229297,,,,,,
ENSG00000273033,LINC02035,,,,,
ENSG00000277889,MIR8081,,,,,
ENSG00000237062,,,,,,
ENSG00000241224,C3orf85,Gm5485,ENSMUSG00000110573,ortholog_one2one,1,100
ENSG00000234519,,,,,,
ENSG00000200131,RN7SKP77,,,,,
ENSG00000228143,,,,,,
ENSG00000212276,RNA5SP292,,,,,
ENSG00000213111,COX5BP2,,,,,
ENSG00000249861,LGALS16,Lgals9,ENSMUSG00000001123,ortholog_many2many,0,0
ENSG00000148143,ZNF462,Zfp462,ENSMUSG00000060206,ortholog_one2one,1,100
ENSG00000240254,B4GALT4-AS1,,,,,
ENSG00000237449,TAAR4P,,,,,
ENSG00000272129,,,,,,
ENSG00000220725,,,,,,
ENSG00000231971,CT69,,,,,
ENSG00000206530,CFAP44,Cfap44,ENSMUSG00000071550,ortholog_one2one,1,100
ENSG00000280282,,,,,,
ENSG00000269460,,,,,,
ENSG00000227360,,,,,,
ENSG00000196357,ZNF565,,,,,
ENSG00000000419,DPM1,Dpm1,ENSMUSG00000078919,ortholog_one2one,1,100
ENSG00000288071,,,,,,
ENSG00000292131,MED15P9,,,,,
ENSG00000220514,MTND4LP20,,,,,
ENSG00000292133,,,,,,
ENSG00000146374,RSPO3,Rspo3,ENSMUSG00000019880,ortholog_one2one,1,100
ENSG00000292134,PLAC9P1,,,,,
ENSG00000278283,,,,,,
ENSG00000292135,LINC01856,,,,,
ENSG00000234466,HDGFL3P1,,,,,
ENSG00000292136,PLAC9P1,,,,,
ENSG00000238269,PAGE2B,,,,,
ENSG00000292137,RPL22P7,,,,,
ENSG00000292138,RAB6C-AS1,,,,,
ENSG00000292139,RAB6C-AS1,,,,,
ENSG00000292140,RAB6C,,,,,
ENSG00000292141,,,,,,
ENSG00000292142,,,,,,
ENSG00000292143,,,,,,
ENSG00000292144,,,,,,
ENSG00000292145,ARHGAP42P2,,,,,
ENSG00000292146,FAR2P1,,,,,
ENSG00000292147,,,,,,
ENSG00000292123,NOC2LP1,,,,,
ENSG00000293357,,,,,,
ENSG00000281019,LINC02982,,,,,
ENSG00000276920,NKD2,,,,,
ENSG00000105854,PON2,Pon2,ENSMUSG00000032667,ortholog_one2one,1,100
ENSG00000276482,SLC12A7,,,,,
ENSG00000217160,MTCO2P31,,,,,
ENSG00000198478,SH3BGRL2,Sh3bgrl2,ENSMUSG00000032261,ortholog_one2one,1,100
ENSG00000268088,,,,,,
ENSG00000234068,PAGE2,,,,,
ENSG00000281184,PSMB1,,,,,
ENSG00000280722,,,,,,
ENSG00000231652,CD109-AS1,,,,,
ENSG00000281521,,,,,,
ENSG00000161558,TMEM143,Tmem143,ENSMUSG00000002781,ortholog_one2one,1,75
ENSG00000281761,,,,,,
ENSG00000255022,,,,,,
ENSG00000275333,FAM120B,,,,,
ENSG00000255528,,,,,,
ENSG00000220181,MTRES1P1,,,,,
ENSG00000233388,,,,,,
ENSG00000254555,,,,,,
ENSG00000112379,ARFGEF3,Arfgef3,ENSMUSG00000019852,ortholog_one2one,1,100
ENSG00000273044,,,,,,
ENSG00000256928,,,,,,
ENSG00000234855,SLIT1-AS1,,,,,
ENSG00000275555,DLL1,,,,,
ENSG00000100302,RASD2,Rasd2,ENSMUSG00000034472,ortholog_one2one,1,50
ENSG00000258375,,,,,,
ENSG00000280592,LINC01624,,,,,
ENSG00000139318,DUSP6,Dusp6,ENSMUSG00000019960,ortholog_one2one,1,50
ENSG00000280883,,,,,,
ENSG00000173848,NET1,Net1,ENSMUSG00000021215,ortholog_one2one,1,100
ENSG00000278319,,,,,,
ENSG00000276929,,,,,,
ENSG00000186678,,,,,,
ENSG00000177103,DSCAML1,Dscaml1,ENSMUSG00000032087,ortholog_one2one,1,100
ENSG00000229760,MTCO1P52,,,,,
ENSG00000231947,MTND2P24,,,,,
ENSG00000238047,MTND1P30,,,,,
ENSG00000232358,,,,,,
ENSG00000198125,MB,Mb,ENSMUSG00000018893,ortholog_one2one,1,50
ENSG00000026559,KCNG1,Kcng1,ENSMUSG00000074575,ortholog_one2one,1,100
ENSG00000231562,RPL7AP44,,,,,
ENSG00000227358,,,,,,
ENSG00000268926,,,,,,
ENSG00000252847,RNU2-46P,,,,,
ENSG00000196924,FLNA,Flna,ENSMUSG00000031328,ortholog_one2one,1,100
ENSG00000199202,RNA5SP289,,,,,
ENSG00000237631,PARK7P2,,,,,
ENSG00000237212,,,,,,
ENSG00000258044,,,,,,
ENSG00000248533,,,,,,
ENSG00000201938,Y_RNA,,,,,
ENSG00000243674,OR7E66P,,,,,
ENSG00000248107,LINC02039,,,,,
ENSG00000127720,METTL25,Mettl25,ENSMUSG00000036009,ortholog_one2one,1,100
ENSG00000287187,,,,,,
ENSG00000224546,EIF4BP3,,,,,
ENSG00000231678,,,,,,
ENSG00000279835,,,,,,
ENSG00000231810,RPL36AP35,,,,,
ENSG00000168634,WFDC13,Wfdc13,ENSMUSG00000067704,ortholog_one2one,0,100
ENSG00000249159,,,,,,
ENSG00000213556,,,,,,
ENSG00000148156,ACTL7B,Actl7b,ENSMUSG00000070980,ortholog_one2one,1,100
ENSG00000168306,ACOX2,Acox2,ENSMUSG00000021751,ortholog_one2one,1,100
ENSG00000187003,ACTL7A,Actl7a,ENSMUSG00000070979,ortholog_one2one,1,100
ENSG00000250672,,,,,,
ENSG00000248600,,,,,,
ENSG00000266071,MIR3617,,,,,
ENSG00000149651,SPINT4,Spint4,ENSMUSG00000017310,ortholog_one2one,0,100
ENSG00000248529,,,,,,
ENSG00000280784,,,,,,
ENSG00000280557,GNG5P1,,,,,
ENSG00000280765,,,,,,
ENSG00000280898,,,,,,
ENSG00000124160,NCOA5,Ncoa5,ENSMUSG00000039804,ortholog_one2one,1,100
ENSG00000271585,SELENOTP2,,,,,
ENSG00000213488,,,,,,
ENSG00000215196,BASP1-AS1,,,,,
ENSG00000131979,GCH1,Gch1,ENSMUSG00000037580,ortholog_one2one,1,100
ENSG00000276449,,,,,,
ENSG00000070061,ELP1,Elp1,ENSMUSG00000028431,ortholog_one2one,1,100
ENSG00000239253,RPS4XP23,,,,,
ENSG00000169302,STK32A,Stk32a,ENSMUSG00000039954,ortholog_one2one,1,100
ENSG00000268545,VN1R107P,,,,,
ENSG00000270947,,,,,,
ENSG00000267768,,,,,,
ENSG00000237440,ZNF737,,,,,
ENSG00000268818,,,,,,
ENSG00000221963,APOL6,Apol6,ENSMUSG00000033576,ortholog_one2one,0,50
ENSG00000267662,TSHZ3-AS1,,,,,
ENSG00000213820,RPL13P2,,,,,
ENSG00000278543,,,,,,
ENSG00000278875,,,,,,
ENSG00000278895,,,,,,
ENSG00000239210,RPS26P55,,,,,
ENSG00000241825,RPL7P42,,,,,
ENSG00000101347,SAMHD1,Samhd1,ENSMUSG00000027639,ortholog_one2one,1,100
ENSG00000228587,,,,,,
ENSG00000257124,,,,,,
ENSG00000226336,MRPS16P3,,,,,
ENSG00000281213,LINC03100,,,,,
ENSG00000267264,,,,,,
ENSG00000111145,ELK3,Elk3,ENSMUSG00000008398,ortholog_one2one,1,100
ENSG00000128313,APOL5,,,,,
ENSG00000171570,RAB4B-EGLN2,,,,,
ENSG00000281519,,,,,,
ENSG00000281099,,,,,,
ENSG00000281268,,,,,,
ENSG00000280943,LINC01880,,,,,
ENSG00000236591,UST-AS2,,,,,
ENSG00000178372,CALML5,Calm4,ENSMUSG00000033765,ortholog_one2many,0,100
ENSG00000178372,CALML5,Calm5,ENSMUSG00000099269,ortholog_one2many,0,100
ENSG00000214563,GAPDHP15,,,,,
ENSG00000001036,FUCA2,Fuca2,ENSMUSG00000019810,ortholog_one2one,1,100
ENSG00000205488,CALML3-AS1,,,,,
ENSG00000237406,NDUFA9P1,,,,,
ENSG00000128335,APOL2,Apol8,ENSMUSG00000056656,ortholog_many2many,0,100
ENSG00000128335,APOL2,Apol11a,ENSMUSG00000091650,ortholog_many2many,0,0
ENSG00000128335,APOL2,Apol9b,ENSMUSG00000068246,ortholog_many2many,0,0
ENSG00000128335,APOL2,Apol10b,ENSMUSG00000050014,ortholog_many2many,0,100
ENSG00000128335,APOL2,Apol7a,ENSMUSG00000010601,ortholog_many2many,0,100
ENSG00000128335,APOL2,Apol7b,ENSMUSG00000068252,ortholog_many2many,0,100
ENSG00000128335,APOL2,Apol7c,ENSMUSG00000044309,ortholog_many2many,0,100
ENSG00000128335,APOL2,Apol10a,ENSMUSG00000050982,ortholog_many2many,0,0
ENSG00000128335,APOL2,Apol9a,ENSMUSG00000057346,ortholog_many2many,0,100
