Gene stable ID,Gene name,Human gene name,Human gene stable ID,Human homology type,"Human orthology confidence [0 low, 1 high]",Human Gene-order conservation score
ENSMUSG00000025269,Apex2,APEX2,ENSG00000169188,ortholog_one2one,1,75
ENSMUSG00000066491,Cox6c2,,,,,
ENSMUSG00000053508,Gtsf2,,,,,
ENSMUSG00000112626,Gm18027,,,,,
ENSMUSG00000112468,Gm47720,,,,,
ENSMUSG00000001496,Nkx2-1,NKX2-1,ENSG00000136352,ortholog_one2one,1,100
ENSMUSG00000115882,Gm5481,,,,,
ENSMUSG00000022701,Ccdc191,CCDC191,ENSG00000163617,ortholog_one2one,1,100
ENSMUSG00000061740,Cyp2d22,CYP2D6,ENSG00000100197,ortholog_one2many,1,100
ENSMUSG00000098172,Gm26973,,,,,
ENSMUSG00000098252,Mir6361,,,,,
ENSMUSG00000097710,2310026I22Rik,,,,,
ENSMUSG00000077177,Gm25760,,,,,
ENSMUSG00000092515,C87198,,,,,
ENSMUSG00000038128,Camk4,CAMK4,ENSG00000152495,ortholog_one2one,1,100
ENSMUSG00000104155,Gm38103,,,,,
ENSMUSG00000058669,Nkx2-9,NKX2-8,ENSG00000136327,ortholog_one2one,1,100
ENSMUSG00000112618,Gm48835,,,,,
ENSMUSG00000112886,Gm18339,,,,,
ENSMUSG00000089894,Gm15524,,,,,
ENSMUSG00000001497,Pax9,PAX9,ENSG00000198807,ortholog_one2one,1,100
ENSMUSG00000068085,Cyp2d11,CYP2D6,ENSG00000100197,ortholog_one2many,1,100
ENSMUSG00002075498,Gm54442,RNU6-77P,ENSG00000222486,ortholog_one2many,0,
ENSMUSG00002075498,Gm54442,RNU6-922P,ENSG00000252562,ortholog_one2many,0,
ENSMUSG00000024378,Stard4,STARD4,ENSG00000164211,ortholog_one2one,1,100
ENSMUSG00000100172,Gm4412,,,,,
ENSMUSG00000119826,Mir7684,,,,,
ENSMUSG00000069265,H3c1,H3C12,ENSG00000197153,ortholog_one2many,0,0
ENSMUSG00000062461,Rpl27a-ps4,,,,,
ENSMUSG00000007817,Zmiz1,ZMIZ1,ENSG00000108175,ortholog_one2one,1,100
ENSMUSG00000049539,H1f1,H1-1,ENSG00000124610,ortholog_one2one,1,25
ENSMUSG00000022488,Nckap1l,NCKAP1L,ENSG00000123338,ortholog_one2one,1,100
ENSMUSG00000114569,Gm35215,,,,,
ENSMUSG00000114873,Gm47052,,,,,
ENSMUSG00000045022,H2bl1,,,,,
ENSMUSG00000022792,Yars2,YARS2,ENSG00000139131,ortholog_one2one,1,75
ENSMUSG00000114203,Gm35279,,,,,
ENSMUSG00000114414,A930014D07Rik,,,,,
ENSMUSG00000114283,Gm47057,,,,,
ENSMUSG00002075116,Gm54522,,,,,
ENSMUSG00000117730,Gm5503,,,,,
ENSMUSG00000064140,Trim38,TRIM38,ENSG00000112343,ortholog_one2one,1,0
ENSMUSG00000012609,Ttll5,,,,,
ENSMUSG00000042834,Nrep,NREP,ENSG00000134986,ortholog_one2one,1,100
ENSMUSG00000025270,Alas2,ALAS2,ENSG00000158578,ortholog_one2one,1,75
ENSMUSG00000087173,Gm11337,,,,,
ENSMUSG00000036304,Zdhhc23,ZDHHC23,ENSG00000184307,ortholog_one2one,1,100
ENSMUSG00000050919,Zfp366,ZNF366,ENSG00000178175,ortholog_one2one,1,100
ENSMUSG00000118292,Gm10549,,,,,
ENSMUSG00000021650,Ptcd2,PTCD2,ENSG00000049883,ortholog_one2one,1,100
ENSMUSG00000117689,Gm50392,,,,,
ENSMUSG00000092819,Gm23639,,,,,
ENSMUSG00000024376,Epb41l4a,EPB41L4A,ENSG00000129595,ortholog_one2one,1,100
ENSMUSG00000022967,Ifnar1,IFNAR1,ENSG00000142166,ortholog_one2one,0,100
ENSMUSG00000036110,Slc17a2,SLC17A2,ENSG00000112337,ortholog_one2one,1,75
ENSMUSG00000099172,Mir3620,,,,,
ENSMUSG00000033792,Atp7a,ATP7A,ENSG00000165240,ortholog_one2one,1,100
ENSMUSG00000037106,Fer1l6,FER1L6,ENSG00000214814,ortholog_one2one,1,100
ENSMUSG00000114709,Gm47920,,,,,
ENSMUSG00000114539,Gm47921,,,,,
ENSMUSG00000093081,Mir3075,,,,,
ENSMUSG00000005148,Klf5,KLF5,ENSG00000102554,ortholog_one2one,1,100
ENSMUSG00000088501,Gm22788,,,,,
ENSMUSG00002075732,Gm54392,,,,,
ENSMUSG00000041632,Mrps27,MRPS27,ENSG00000113048,ortholog_one2one,1,100
ENSMUSG00000117961,Gm50265,,,,,
ENSMUSG00000093677,Gm20712,,,,,
ENSMUSG00000084700,Gm22984,RNU2-68P,ENSG00000222810,ortholog_one2one,0,
ENSMUSG00000064584,Gm25130,,,,,
ENSMUSG00000118246,Gm6052,,,,,
ENSMUSG00000115746,Gm49218,,,,,
ENSMUSG00000115590,Gm49219,,,,,
ENSMUSG00000077263,Gm24432,,,,,
ENSMUSG00000118054,Gm5238,,,,,
ENSMUSG00000115178,Gm49220,,,,,
ENSMUSG00000119457,Gm23411,,,,,
ENSMUSG00000115580,Gm41230,,,,,
ENSMUSG00000115550,Gm49225,,,,,
ENSMUSG00000094806,Cyp2d10,CYP2D6,ENSG00000100197,ortholog_one2many,1,100
ENSMUSG00000115366,Gm9298,,,,,
ENSMUSG00000084301,Gm7856,,,,,
ENSMUSG00000103188,Gm37093,,,,,
ENSMUSG00000099308,Mir6367,,,,,
ENSMUSG00000082535,Gm7860,,,,,
ENSMUSG00000065238,Gm22970,,,,,
ENSMUSG00000087144,Gm5958,,,,,
ENSMUSG00000022965,Ifngr2,IFNGR2,ENSG00000159128,ortholog_one2one,1,100
ENSMUSG00000072294,Klf12,KLF12,ENSG00000118922,ortholog_one2one,1,100
ENSMUSG00000041482,Piezo2,PIEZO2,ENSG00000154864,ortholog_one2one,1,50
ENSMUSG00000097828,6430562O15Rik,,,,,
ENSMUSG00000054391,4930517O19Rik,,,,,
ENSMUSG00000052727,Map1b,MAP1B,ENSG00000131711,ortholog_one2one,1,100
ENSMUSG00000084991,Gm16260,,,,,
ENSMUSG00000110273,Gm41231,,,,,
ENSMUSG00000119005,Gm26367,,,,,
ENSMUSG00000115821,6330576A10Rik,,,,,
ENSMUSG00000115732,Gm9302,,,,,
ENSMUSG00000022964,Tmem50b,TMEM50B,ENSG00000142188,ortholog_one2one,1,100
ENSMUSG00000089331,Gm24345,,,,,
ENSMUSG00000115506,Gm49237,,,,,
ENSMUSG00000115105,Gm49238,,,,,
ENSMUSG00002075538,Gm54404,,,,,
ENSMUSG00000088160,Gm23538,,,,,
ENSMUSG00000115721,Gm49239,,,,,
ENSMUSG00000042888,Prr30,PRR30,ENSG00000186143,ortholog_one2one,1,0
ENSMUSG00000114282,5330431K02Rik,,,,,
ENSMUSG00000097027,Gm26559,,,,,
ENSMUSG00002076453,Gm54393,,,,,
ENSMUSG00002074994,Gm54394,,,,,
ENSMUSG00002076744,Gm54405,,,,,
ENSMUSG00000114578,Gm47158,,,,,
ENSMUSG00000033777,Tlr13,,,,,
ENSMUSG00000115538,Hspd1-ps5,,,,,
ENSMUSG00000103545,1700012J22Rik,,,,,
ENSMUSG00000062373,Tmem65,TMEM65,ENSG00000164983,ortholog_one2one,1,100
ENSMUSG00000077673,Gm24471,,,,,
ENSMUSG00000021647,Cartpt,CARTPT,ENSG00000164326,ortholog_one2one,1,100
ENSMUSG00000081081,Gm14856,,,,,
ENSMUSG00000085337,Gm15964,,,,,
ENSMUSG00000062070,Pgk1,PGK1,ENSG00000102144,ortholog_one2one,1,100
ENSMUSG00000036292,Gramd1c,GRAMD1C,ENSG00000178075,ortholog_one2one,1,100
ENSMUSG00000037544,Dlgap5,DLGAP5,ENSG00000126787,ortholog_one2one,1,100
ENSMUSG00000065049,Gm24041,,,,,
ENSMUSG00000116419,Gm19267,,,,,
ENSMUSG00000061490,Ube2d4,,,,,
ENSMUSG00000037085,Trmt12,TRMT12,ENSG00000183665,ortholog_one2one,1,100
ENSMUSG00000038518,Jarid2,JARID2,ENSG00000008083,ortholog_one2one,1,100
ENSMUSG00000037075,Rnf139,RNF139,ENSG00000170881,ortholog_one2one,1,100
ENSMUSG00000115463,Gm49356,,,,,
ENSMUSG00000047242,Taf9b,TAF9B,ENSG00000187325,ortholog_one2one,1,100
ENSMUSG00000022150,Dab2,DAB2,ENSG00000153071,ortholog_one2one,1,75
ENSMUSG00000025271,Pfkfb1,PFKFB1,ENSG00000158571,ortholog_one2one,1,75
ENSMUSG00000119636,Mir3470b,,,,,
ENSMUSG00000039763,Dnajc28,DNAJC28,ENSG00000177692,ortholog_one2one,1,100
ENSMUSG00000052459,Atp6v1a,ATP6V1A,ENSG00000114573,ortholog_one2one,1,100
ENSMUSG00000031510,1700128E19Rik,,,,,
ENSMUSG00000087321,Gm5353,,,,,
ENSMUSG00000110313,Gm45420,,,,,
ENSMUSG00000005705,Agrp,AGRP,ENSG00000159723,ortholog_one2one,1,100
ENSMUSG00000110686,Gm45855,,,,,
ENSMUSG00000038604,Ripor1,RIPOR1,ENSG00000039523,ortholog_one2one,1,100
ENSMUSG00000079641,Rpl39,RPL39,ENSG00000198918,ortholog_one2one,1,75
ENSMUSG00000115436,Gm8353,,,,,
ENSMUSG00000115617,Gm48975,,,,,
ENSMUSG00000093628,Gm20616,,,,,
ENSMUSG00000065642,Snora69,,ENSG00000212206,ortholog_one2one,1,
ENSMUSG00002075018,Gm54544,,,,,
ENSMUSG00000113802,4933416O17Rik,,,,,
ENSMUSG00000093772,4931403E22Rik,,,,,
ENSMUSG00000073012,Fnd3c2,,,,,
ENSMUSG00000118331,Gm18380,,,,,
ENSMUSG00000099639,1700084F23Rik,,,,,
ENSMUSG00000033083,Tbc1d4,TBC1D4,ENSG00000136111,ortholog_one2one,1,100
ENSMUSG00000074913,Gm815,,,,,
ENSMUSG00000118313,Gm50121,,,,,
ENSMUSG00000118209,Gm35438,,,,,
ENSMUSG00000118020,Gm35438,,,,,
ENSMUSG00000113980,Gm47655,,,,,
ENSMUSG00000089432,Mir1966,,,,,
ENSMUSG00000098120,Gm5914,,,,,
ENSMUSG00000113074,Gm3772,,,,,
ENSMUSG00000112998,Gm47656,,,,,
ENSMUSG00000113573,AU017674,,,,,
ENSMUSG00000102593,Gm38384,,,,,
ENSMUSG00000024926,Kat5,KAT5,ENSG00000172977,ortholog_one2one,1,100
ENSMUSG00000077594,Gm26018,,,,,
ENSMUSG00000005698,Ctcf,CTCF,ENSG00000102974,ortholog_one2one,1,100
ENSMUSG00000021646,Mccc2,MCCC2,ENSG00000131844,ortholog_one2one,1,75
ENSMUSG00000082618,Gm14852,,,,,
ENSMUSG00000081289,Gm14857,,,,,
ENSMUSG00000083814,Gm5133,,,,,
ENSMUSG00000119174,Mir6382,,,,,
ENSMUSG00000084219,Gm14876,,,,,
ENSMUSG00000036572,Upf3b,UPF3B,ENSG00000125351,ortholog_one2one,1,50
ENSMUSG00000022789,Dnm1l,DNM1L,ENSG00000087470,ortholog_one2one,1,75
ENSMUSG00000080021,Gm5915,,,,,
ENSMUSG00000031618,Nr3c2,NR3C2,ENSG00000151623,ortholog_one2one,1,75
ENSMUSG00000113463,4930520P13Rik,,,,,
ENSMUSG00000114054,Gm47706,,,,,
ENSMUSG00000036083,Slc17a3,SLC17A3,ENSG00000124564,ortholog_one2one,1,75
ENSMUSG00000081778,Gm6325,,,,,
ENSMUSG00000016409,Nkap,NKAP,ENSG00000101882,ortholog_one2one,1,50
ENSMUSG00000036551,Akap14,AKAP14,ENSG00000186471,ortholog_one2one,0,75
ENSMUSG00000118336,Gm50172,,,,,
ENSMUSG00000097980,Gm26972,,,,,
ENSMUSG00000035472,Slc25a21,SLC25A21,ENSG00000183032,ortholog_one2one,1,100
ENSMUSG00000089309,Gm24838,,ENSG00000212461,ortholog_many2many,0,
ENSMUSG00000089309,Gm24838,,ENSG00000212589,ortholog_many2many,0,
ENSMUSG00000089309,Gm24838,,ENSG00000281808,ortholog_many2many,0,
ENSMUSG00000088942,Gm23260,RNU2-47P,ENSG00000222581,ortholog_one2one,0,
ENSMUSG00000089156,Gm23581,,,,,
ENSMUSG00002076873,Gm54447,,,,,
ENSMUSG00000088726,Gm22210,,,,,
ENSMUSG00000016427,Ndufa1,NDUFA1,ENSG00000125356,ortholog_one2one,1,75
ENSMUSG00000050357,Carmil2,CARMIL2,ENSG00000159753,ortholog_one2one,1,100
ENSMUSG00000117875,Gm6789,,,,,
ENSMUSG00000088656,Gm24848,RNU6-1333P,ENSG00000251971,ortholog_one2one,1,
ENSMUSG00000036537,Rnf113a1,RNF113A,ENSG00000125352,ortholog_one2many,1,50
ENSMUSG00000005871,Apc,APC,ENSG00000134982,ortholog_one2one,1,100
ENSMUSG00000073243,Gm9,,,,,
ENSMUSG00000115319,Gm34417,,,,,
ENSMUSG00000034525,Ice1,ICE1,ENSG00000164151,ortholog_one2one,1,100
ENSMUSG00000071773,Rhox1,,,,,
ENSMUSG00000037536,Fbxo34,FBXO34,ENSG00000178974,ortholog_one2one,1,100
ENSMUSG00000097902,Gm26531,,,,,
ENSMUSG00000051827,Rhox2a,,,,,
ENSMUSG00000079104,Prps1l3,PRPS1,ENSG00000147224,ortholog_one2many,0,0
ENSMUSG00000021253,Tgfb3,TGFB3,ENSG00000119699,ortholog_one2one,1,100
ENSMUSG00000033737,Fndc3c1,,,,,
ENSMUSG00000031592,Pcm1,PCM1,ENSG00000078674,ortholog_one2one,1,75
ENSMUSG00000103301,Gm37804,,,,,
ENSMUSG00000114051,Gm48008,,,,,
ENSMUSG00000007867,Ift43,IFT43,ENSG00000119650,ortholog_one2one,1,100
ENSMUSG00000101051,1700100L14Rik,,,,,
ENSMUSG00000024927,Rela,RELA,ENSG00000173039,ortholog_one2one,1,100
ENSMUSG00000113334,D030007L05Rik,,,,,
ENSMUSG00000113909,Gm36377,,,,,
ENSMUSG00000113796,Gm36426,,,,,
ENSMUSG00000113794,Gm36607,,,,,
ENSMUSG00000068086,Cyp2d9,CYP2D6,ENSG00000100197,ortholog_one2many,0,0
ENSMUSG00000065656,Gm23104,,,,,
ENSMUSG00000078915,Hsp25-ps1,,,,,
ENSMUSG00000021335,Slc17a1,SLC17A1,ENSG00000124568,ortholog_one2one,1,100
ENSMUSG00000075486,Commd6,COMMD6,ENSG00000188243,ortholog_one2one,1,100
ENSMUSG00000115570,Gm48986,,,,,
ENSMUSG00000115145,Gm35166,,,,,
ENSMUSG00000021973,Micu2,MICU2,ENSG00000165487,ortholog_one2one,1,75
ENSMUSG00002076096,Gm54415,,,,,
ENSMUSG00000052821,Cysltr1,CYSLTR1,ENSG00000173198,ortholog_one2one,1,100
ENSMUSG00000097543,Gm805,,,,,
ENSMUSG00000047022,Mipol1,MIPOL1,ENSG00000151338,ortholog_one2one,1,100
ENSMUSG00000071772,Rhox3a,,,,,
ENSMUSG00000116325,Gm46501,,,,,
ENSMUSG00000089771,Gm16311,,,,,
ENSMUSG00000116472,Gm49421,,,,,
ENSMUSG00000114918,Gm9012,,,,,
ENSMUSG00000115132,Gm18888,,,,,
ENSMUSG00000115948,Gm49419,,,,,
ENSMUSG00000022111,Uchl3,UCHL3,ENSG00000118939,ortholog_one2many,1,100
ENSMUSG00002076251,Gm54398,,,,,
ENSMUSG00000079639,Rhox4a,,,,,
ENSMUSG00000116265,Cyp2d32-ps,,,,,
ENSMUSG00000022698,Naa50,NAA50,ENSG00000121579,ortholog_one2one,1,100
ENSMUSG00000073010,Gm5127,,,,,
ENSMUSG00000050891,Tatdn1,TATDN1,ENSG00000147687,ortholog_one2one,1,100
ENSMUSG00000047061,Gm9817,,,,,
ENSMUSG00000064553,Gm24622,RNU1-138P,ENSG00000206820,ortholog_one2one,0,
ENSMUSG00000082174,Gm14877,,,,,
ENSMUSG00000113553,Gm40932,,,,,
ENSMUSG00000024924,Vldlr,VLDLR,ENSG00000147852,ortholog_one2one,1,100
ENSMUSG00000115435,Gm18075,,,,,
ENSMUSG00000083432,Gm14878,,,,,
ENSMUSG00000081395,Gm14879,,,,,
ENSMUSG00000115110,Gm49269,,,,,
ENSMUSG00000098136,Gm8513,,,,,
ENSMUSG00000053821,Gm9922,,,,,
ENSMUSG00000083595,Gm9200,,,,,
ENSMUSG00000113772,Gm47448,,,,,
ENSMUSG00000014504,Srp19,SRP19,ENSG00000153037,ortholog_one2one,1,75
ENSMUSG00000065733,Gm24491,RNU6-925P,ENSG00000207359,ortholog_many2many,0,
ENSMUSG00000065733,Gm24491,RNU6-1081P,ENSG00000207267,ortholog_many2many,0,
ENSMUSG00002076607,Gm54418,,,,,
ENSMUSG00000021974,Fgf9,FGF9,ENSG00000102678,ortholog_one2one,1,50
ENSMUSG00000083063,Gm14882,,,,,
ENSMUSG00000113919,Gm34466,,,,,
ENSMUSG00000095601,Rhox3a2,,,,,
ENSMUSG00002076563,Gm54555,RN7SKP286,ENSG00000222826,ortholog_one2one,0,
ENSMUSG00000021336,Slc17a4,SLC17A4,ENSG00000146039,ortholog_one2one,1,100
ENSMUSG00000102846,Gm10292,,,,,
ENSMUSG00000115923,Gm49521,,,,,
ENSMUSG00000105797,Gm5149,,,,,
ENSMUSG00000082939,Gm14881,,,,,
ENSMUSG00000098037,Gm7765,,,,,
ENSMUSG00000091132,Gm17109,,,,,
ENSMUSG00000116192,Gm18869,,,,,
ENSMUSG00000080841,Gm14880,,,,,
ENSMUSG00000114562,Gm18080,,,,,
ENSMUSG00000118629,Gm53024,,,,,
ENSMUSG00000114690,Gm33321,,,,,
ENSMUSG00000094945,Rhox4a2,,,,,
ENSMUSG00000037531,Mrpl47,MRPL47,ENSG00000136522,ortholog_one2one,1,100
ENSMUSG00000068284,Usf3,USF3,ENSG00000176542,ortholog_one2one,1,100
ENSMUSG00000037526,Atg14,ATG14,ENSG00000126775,ortholog_one2one,1,100
ENSMUSG00000047686,Rtl3,RTL3,ENSG00000179300,ortholog_one2one,1,100
ENSMUSG00000005873,Reep5,REEP5,ENSG00000129625,ortholog_one2one,1,50
ENSMUSG00000079638,Rhox2b,,,,,
ENSMUSG00000089269,Gm26468,RNU6-219P,ENSG00000201598,ortholog_one2many,0,
ENSMUSG00000084056,Rhox3b-ps,,,,,
ENSMUSG00000104785,Gm31121,,,,,
ENSMUSG00000078982,Gm11025,,,,,
ENSMUSG00000086372,Gm16246,,,,,
ENSMUSG00000047676,Rpsa-ps10,,,,,
ENSMUSG00000049929,Lpar4,LPAR4,ENSG00000147145,ortholog_one2one,1,100
ENSMUSG00000084793,Gm2568,,,,,
ENSMUSG00000105779,Gm6439,,,,,
ENSMUSG00000103704,Gm37291,,,,,
ENSMUSG00000105190,Gm43470,,,,,
ENSMUSG00000092830,Mir3963,,,,,
ENSMUSG00000105125,Gm43468,,,,,
ENSMUSG00000105425,Gm43469,,,,,
ENSMUSG00000104816,Gm43473,,,,,
ENSMUSG00000082558,Snrp1c-ps2,,,,,
ENSMUSG00000071771,Rhox4b,,,,,
ENSMUSG00000021288,Klc1,KLC1,ENSG00000126214,ortholog_one2one,1,100
ENSMUSG00000105401,Gm42949,,,,,
ENSMUSG00000050799,H2bc1,H2BC1,ENSG00000146047,ortholog_one2one,1,100
ENSMUSG00000024583,Txnl1,TXNL1,ENSG00000091164,ortholog_one2one,1,50
ENSMUSG00000038000,Acd,ACD,ENSG00000102977,ortholog_one2one,1,100
ENSMUSG00000060081,H2ac1,H2AC1,ENSG00000164508,ortholog_one2one,1,100
ENSMUSG00002075403,Gm54556,,,,,
ENSMUSG00000039167,Adgrl4,ADGRL4,ENSG00000162618,ortholog_one2one,1,100
ENSMUSG00000049658,Bdp1,BDP1,ENSG00000145734,ortholog_one2one,1,50
ENSMUSG00000022354,Ndufb9,NDUFB9,ENSG00000147684,ortholog_one2one,1,100
ENSMUSG00000077201,Gm25614,,,,,
ENSMUSG00000115823,Gm49004,,,,,
ENSMUSG00000050921,P2ry10,P2RY10,ENSG00000078589,ortholog_one2one,1,100
ENSMUSG00000022962,Gart,GART,ENSG00000159131,ortholog_one2one,1,100
ENSMUSG00000115571,Gm6616,,,,,
ENSMUSG00000044703,Phf11a,PHF11,ENSG00000136147,ortholog_one2many,0,75
ENSMUSG00000022149,C9,C9,ENSG00000113600,ortholog_one2one,1,100
ENSMUSG00000079637,Rhox2c,,,,,
ENSMUSG00000091649,Phf11b,PHF11,ENSG00000136147,ortholog_one2many,0,75
ENSMUSG00000054293,P2ry10b,,,,,
ENSMUSG00000027673,Ndufb5,NDUFB5,ENSG00000136521,ortholog_one2one,1,100
ENSMUSG00000082630,Gm14834,,,,,
ENSMUSG00000033060,Lmo7,LMO7,ENSG00000136153,ortholog_one2one,1,100
ENSMUSG00000080898,Gm14836,,,,,
ENSMUSG00000022489,Pde1b,PDE1B,ENSG00000123360,ortholog_one2one,1,75
ENSMUSG00000079636,Rhox3c,,,,,
ENSMUSG00000079635,Rhox4c,,,,,
ENSMUSG00000014503,Pkd2l2,PKD2L2,ENSG00000078795,ortholog_one2one,1,50
ENSMUSG00000031591,Asah1,ASAH1,ENSG00000104763,ortholog_one2one,1,50
ENSMUSG00000025272,Tro,TRO,ENSG00000067445,ortholog_one2one,0,100
ENSMUSG00000118687,Gm24458,RNU6-2,ENSG00000207357,ortholog_many2many,0,
ENSMUSG00000118687,Gm24458,RNU6-9,ENSG00000207507,ortholog_many2many,0,
ENSMUSG00000054414,Slc30a7,SLC30A7,ENSG00000162695,ortholog_one2one,1,100
ENSMUSG00000028037,Ifi44,IFI44,ENSG00000137965,ortholog_one2one,1,100
ENSMUSG00000036501,Fam13b,FAM13B,ENSG00000031003,ortholog_one2one,1,50
ENSMUSG00000005699,Pard6a,PARD6A,ENSG00000102981,ortholog_one2one,1,100
ENSMUSG00000038175,Mylip,MYLIP,ENSG00000007944,ortholog_one2one,1,100
ENSMUSG00000089261,Mir669n,,,,,
ENSMUSG00002076063,Gm54406,,,,,
ENSMUSG00000039146,Ifi44l,IFI44L,ENSG00000137959,ortholog_one2one,0,100
ENSMUSG00000022490,Ppp1r1a,PPP1R1A,ENSG00000135447,ortholog_one2one,1,50
ENSMUSG00000028036,Ptgfr,PTGFR,ENSG00000122420,ortholog_one2one,1,100
ENSMUSG00000035451,Foxa1,FOXA1,ENSG00000129514,ortholog_one2one,1,100
ENSMUSG00000046782,Ttc6,TTC6,ENSG00000139865,ortholog_one2one,1,100
ENSMUSG00000105403,Gm43618,,,,,
ENSMUSG00000104909,Gm43617,,,,,
ENSMUSG00000022491,Glycam1,,,,,
ENSMUSG00000031590,Frg1,FRG1,ENSG00000109536,ortholog_one2many,1,50
ENSMUSG00000031590,Frg1,,ENSG00000273748,ortholog_one2many,0,0
ENSMUSG00000087997,Gm25056,,,,,
ENSMUSG00000104770,Gm2939,,,,,
ENSMUSG00000104725,Gm2860,,,,,
ENSMUSG00000104659,Gm31739,,,,,
ENSMUSG00000113446,Gm47455,,,,,
ENSMUSG00002075730,Gm54560,,,,,
ENSMUSG00000097022,BC001981,,,,,
ENSMUSG00000105035,Gm9682,,,,,
ENSMUSG00000049538,Adamts16,ADAMTS16,ENSG00000145536,ortholog_one2one,1,100
ENSMUSG00000085851,4921518K17Rik,,,,,
ENSMUSG00000056900,Usp13,USP13,ENSG00000058056,ortholog_one2one,1,100
ENSMUSG00000047298,Kcnv2,KCNV2,ENSG00000168263,ortholog_one2one,1,100
ENSMUSG00000066489,Rpl26-ps2,,,,,
ENSMUSG00000112911,BC042761,,,,,
ENSMUSG00000098149,Gapdh-ps14,,,,,
ENSMUSG00000115819,Gm9108,,,,,
ENSMUSG00000117752,Gm35554,,,,,
ENSMUSG00000111886,Gm47617,,,,,
ENSMUSG00000115329,Gm49272,,,,,
ENSMUSG00000094568,Smarce1-ps1,,,,,
ENSMUSG00002076603,Gm54455,,,,,
ENSMUSG00000115279,Gm49273,,,,,
ENSMUSG00000012282,Wnt8a,WNT8A,ENSG00000061492,ortholog_one2one,1,100
ENSMUSG00000102046,2810404M03Rik,,,,,
ENSMUSG00000021254,Gpatch2l,GPATCH2L,ENSG00000089916,ortholog_one2one,1,75
ENSMUSG00000117705,Gm50113,,,,,
ENSMUSG00000022148,Fyb,FYB1,ENSG00000082074,ortholog_one2one,1,100
ENSMUSG00000108069,Hspd1-ps1,,,,,
ENSMUSG00000041360,Pum3,PUM3,ENSG00000080608,ortholog_one2one,1,100
ENSMUSG00000095057,Zfp353-ps,,,,,
ENSMUSG00000053038,Gm6180,,,,,
ENSMUSG00000035984,Nme5,NME5,ENSG00000112981,ortholog_one2one,1,100
ENSMUSG00000013155,Enkd1,ENKD1,ENSG00000124074,ortholog_one2one,1,100
ENSMUSG00000115584,Gm5854,,,,,
ENSMUSG00000119010,Gm22347,,,,,
ENSMUSG00002075771,Gm54636,,ENSG00000200969,ortholog_one2one,0,
ENSMUSG00000115696,Gm49292,,,,,
ENSMUSG00000088312,Gm26181,,,,,
ENSMUSG00000109987,Gm18414,,,,,
ENSMUSG00002075110,Gm54425,,,,,
ENSMUSG00000109627,Gm45590,,,,,
ENSMUSG00000013158,4933405L10Rik,C16orf86,ENSG00000159761,ortholog_one2one,1,100
ENSMUSG00000068245,Phf11d,PHF11,ENSG00000136147,ortholog_one2many,1,75
ENSMUSG00000095698,Rhox2d,,,,,
ENSMUSG00000049357,Brd8dc,,,,,
ENSMUSG00000119329,Gm26494,,ENSG00000207419,ortholog_one2many,0,
ENSMUSG00000082297,Rhox3d-ps,,,,,
ENSMUSG00000079633,Rhox4d,,,,,
ENSMUSG00000037148,Arhgap10,ARHGAP10,ENSG00000071205,ortholog_one2one,1,100
ENSMUSG00000081396,Gm15132,,,,,
ENSMUSG00000040560,Wdr7,WDR7,ENSG00000091157,ortholog_one2one,1,50
ENSMUSG00000073008,Gpr174,GPR174,ENSG00000147138,ortholog_one2one,1,100
ENSMUSG00000097488,4732487G21Rik,,,,,
ENSMUSG00000081883,Gm15574,,,,,
ENSMUSG00000113230,Gm48101,,,,,
ENSMUSG00000104283,Gm37459,,,,,
ENSMUSG00000112487,Gm18873,,,,,
ENSMUSG00000021287,Xrcc3,XRCC3,ENSG00000126215,ortholog_one2one,1,75
ENSMUSG00000027963,Extl2,EXTL2,ENSG00000162694,ortholog_one2one,1,100
ENSMUSG00000022353,Mtss1,MTSS1,ENSG00000170873,ortholog_one2one,1,100
ENSMUSG00000113771,Gm36529,,,,,
ENSMUSG00000021337,Scgn,SCGN,ENSG00000079689,ortholog_one2one,1,100
ENSMUSG00000022696,Sidt1,SIDT1,ENSG00000072858,ortholog_one2one,1,100
ENSMUSG00000082961,Gm15131,,,,,
ENSMUSG00000080939,Gm9208,,,,,
ENSMUSG00000081131,Gm14833,,,,,
ENSMUSG00000080758,Gm5392,,,,,
ENSMUSG00000112785,Gm47645,,,,,
ENSMUSG00000115816,Gm34589,,,,,
ENSMUSG00000112531,Gm2649,,,,,
ENSMUSG00000097443,Gm17529,,,,,
ENSMUSG00000096788,Rhox2e,,,,,
ENSMUSG00000091144,Phf11c,PHF11,ENSG00000136147,ortholog_one2many,0,75
ENSMUSG00000020986,Sec23a,SEC23A,ENSG00000100934,ortholog_one2one,1,100
ENSMUSG00000031239,Itm2a,ITM2A,ENSG00000078596,ortholog_one2one,1,100
ENSMUSG00000118072,Gm50101,,,,,
ENSMUSG00000088266,Gm24782,,,,,
ENSMUSG00000071350,Setdb2,SETDB2,ENSG00000136169,ortholog_one2one,1,100
ENSMUSG00000040929,Rfx3,RFX3,ENSG00000080298,ortholog_one2one,1,100
ENSMUSG00000021600,8030423J24Rik,,,,,
ENSMUSG00000087603,Gm11339,,,,,
ENSMUSG00000102303,Gm38191,,,,,
ENSMUSG00000080580,Mir466f-4,,,,,
ENSMUSG00000119256,Gm26344,,,,,
